year,lat,lng
2016,33.321917,44.486598
2016,33.4645,44.1536
2016,33.231222,44.387456
2016,33.224545,44.43617
2016,33.344384,43.781289
2016,35.769846,43.581292
2016,35.672348,44.070008
2016,26.339185,62.948824
2016,13.449805,22.449829
2016,34.741105,70.286005
2016,32.064855,20.149365
2016,15.366011,44.182635
2016,6.088059,121.099223
2016,34.219418,69.098912
2016,12.221115,123.823367
2016,12.221115,123.823367
2016,12.221115,123.823367
2016,12.221115,123.823367
2016,11.743293,124.054892
2016,12.225086,123.783739
2016,12.21343,123.805118
2016,12.191633,123.759328
2016,12.408223,123.753794
2016,11.904644,124.032587
2016,12.031783,123.214528
2016,12.526593,123.746564
2016,12.901781,123.246284
2016,7.964226,49.845517
2016,7.968031,49.821148
2016,29.02715,66.592524
2016,-3.805084,137.844862
2016,29.395722,71.683333
2016,34.043885,70.538058
2016,37.071161,41.213997
2016,35.225269,71.361794
2016,32.618137,69.507031
2016,6.353828,101.499118
2016,2.447875,41.967904
2016,35.03276,71.358615
2016,11.877602,13.116504
2016,-1.398429,28.815981
2016,-4.419493,29.71881
2016,27.655482,22.49472
2016,11.74859,75.57558
2016,5.504604,5.676727
2016,31.052544,16.658512
2016,18.728684,81.908265
2016,43.229786,13.776259
2016,33.297611,44.081769
2016,33.254758,44.505492
2016,33.245706,44.372228
2016,34.233549,43.636044
2016,11.831098,13.150967
2016,34.012906,71.580885
2016,32.702274,22.661357
2016,31.052497,17.285076
2016,32.75497,22.637741
2016,27.906683,68.511325
2016,32.75497,22.637741
2016,13.339432,12.457446
2016,14.613328,0.272783
2016,33.313956,44.506616
2016,33.258403,44.271584
2016,35.320671,43.767281
2016,0.518022,42.046701
2016,31.889658,67.860774
2016,32.074078,66.141526
2016,31.583554,64.37104
2016,24.928852,66.991355
2016,24.809234,67.066935
2016,34.857457,71.589706
2016,35.165264,71.390185
2016,32.984996,44.356933
2016,34.081576,70.667453
2016,30.55363,63.78721
2016,31.173156,34.221975
2016,34.120327,72.470229
2016,32.88798,13.181695
2016,32.887209,13.191338
2016,2.049132,45.319575
2016,-3.591184,29.590984
2016,,
2016,33.099823,44.583464
2016,33.370291,44.278676
2016,33.546329,44.413509
2016,33.202415,44.526899
2016,35.464912,44.380426
2016,32.341914,14.579009
2016,0.029852,41.882226
2016,32.107965,35.186364
2016,34.422005,70.417516
2016,36.331685,68.757962
2016,31.279893,34.240241
2016,31.211758,34.110444
2016,31.280433,34.240194
2016,38.414259,40.39266
2016,6.453157,125.038749
2016,-3.124426,29.258021
2016,16.902582,49.36381
2016,17.829124,81.333206
2016,6.923346,122.087467
2016,34.433519,70.45076
2016,32.186246,67.017647
2016,36.758946,64.85376
2016,36.237904,64.866458
2016,7.531944,9.391295
2016,4.724158,6.779109
2016,7.279315,6.111846
2016,20.070203,81.327718
2016,6.817741,101.379678
2016,29.088124,68.858807
2016,33.079165,44.253006
2016,33.225542,44.44068
2016,34.526861,69.189471
2016,31.695183,35.114476
2016,34.021103,71.287421
2016,-6.817436,39.256617
2016,29.088528,2.212674
2016,7.188938,124.630337
2016,7.015484,124.50523
2016,-1.21933,41.83736
2016,32.102718,66.905999
2016,24.830123,67.148314
2016,11.276661,49.182981
2016,51.913954,-8.431952
2016,-3.409668,29.377297
2016,17.928619,81.342152
2016,18.751118,81.705979
2016,37.071161,41.213997
2016,24.249968,94.301852
2016,4.562264,7.457691
2016,17.94395,81.359309
2016,2.963072,101.75175
2016,31.14711,72.686498
2016,33.345212,44.280657
2016,33.373407,44.536096
2016,33.296585,44.081769
2016,35.773546,43.581376
2016,41.035049,28.98113
2016,31.205303,16.588878
2016,33.591748,42.617254
2016,33.403631,43.911542
2016,33.268092,44.344917
2016,33.226153,44.385046
2016,34.896537,43.812777
2016,0.513837,42.074393
2016,31.524688,35.110166
2016,31.1321,33.803325
2016,24.789884,93.926013
2016,7.015484,124.50523
2016,54.611018,-5.934137
2016,6.770957,47.418756
2016,13.507741,24.869862
2016,24.374447,93.91439
2016,11.490085,12.965451
2016,34.263148,70.789634
2016,35.757783,64.698395
2016,24.248489,94.303705
2016,4.740619,7.084806
2016,18.52207,83.00344
2016,33.881323,74.899718
2016,,
2016,25.280711,94.03264
2016,33.370251,44.278699
2016,33.227561,44.385139
2016,34.084327,42.356972
2016,33.536195,44.262264
2016,33.268233,44.344947
2016,33.373799,44.536075
2016,34.513395,43.481948
2016,8.570586,-74.075774
2016,16.164171,44.776663
2016,13.592445,43.996048
2016,13.586364,44.006315
2016,32.058947,35.367307
2016,2.03531,45.028869
2016,32.629555,62.489415
2016,32.754354,62.590723
2016,32.369304,62.122177
2016,6.498373,122.069644
2016,6.482311,121.96159
2016,10.950626,123.336393
2016,33.545059,68.417397
2016,14.182691,122.784392
2016,33.388828,44.458413
2016,32.929056,65.544372
2016,32.95127,65.601723
2016,25.473806,90.824259
2016,0.141164,29.290092
2016,1.629798,44.51958
2016,6.476541,122.07951
2016,4.264994,43.484289
2016,32.832559,35.973164
2016,13.062451,44.88164
2016,12.634799,-8.021373
2016,34.41688,41.09998
2016,33.67821,43.465401
2016,31.532487,64.23279
2016,36.070389,69.106918
2016,24.830123,67.148314
2016,32.401287,66.813451
2016,55.004392,-7.28227
2016,33.591381,42.617474
2016,33.645017,42.826292
2016,33.291961,44.065537
2016,34.001611,44.868385
2016,6.288447,101.993109
2016,6.256166,102.057758
2016,33.913795,75.091774
2016,37.069644,41.213997
2016,1.304468,30.224793
2016,1.193861,30.204782
2016,34.856902,71.429936
2016,6.482905,122.015549
2016,28.572571,17.712105
2016,33.251413,44.391934
2016,33.205899,44.2574
2016,18.578604,81.7287
2016,37.074628,36.2464
2016,37.074628,36.2464
2016,37.074628,36.2464
2016,50.897758,4.478382
2016,50.843889,4.376667
2016,35.764795,43.589718
2016,33.203854,44.542828
2016,34.919812,43.388185
2016,34.341415,61.501926
2016,34.195026,70.78911
2016,32.504199,67.416011
2016,-3.382806,29.370232
2016,-3.382806,29.370232
2016,33.373928,44.536167
2016,33.664363,44.373823
2016,33.312629,44.3615
2016,33.189897,44.537901
2016,33.312632,44.361456
2016,33.227465,44.363019
2016,33.850073,42.549961
2016,36.452878,43.342136
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,32.548042,41.919794
2016,6.916991,124.437178
2016,37.571716,44.282299
2016,37.078661,41.208957
2016,37.478086,40.487541
2016,36.803036,37.760888
2016,25.811309,89.642325
2016,34.548964,71.26405
2016,33.954774,71.432986
2016,31.83585,70.903317
2016,34.217235,71.555599
2016,48.507774,32.262292
2016,33.3136,44.506674
2016,6.891121,100.708119
2016,1.317346,30.225217
2016,1.208051,30.173989
2016,1.242247,30.115207
2016,13.518366,24.886644
2016,-31.010842,30.035774
2016,36.265632,64.851215
2016,30.605228,33.617842
2016,6.939317,122.07818
2016,15.915934,2.396143
2016,6.978049,124.424422
2016,18.184988,81.412512
2016,20.280667,81.84022
2016,18.556421,80.88349
2016,33.54631,44.413465
2016,33.114967,44.559423
2016,33.644765,42.826424
2016,35.163851,70.561237
2016,36.369572,66.89063
2016,32.708843,67.683923
2016,27.591857,21.610931
2016,-3.382806,29.370232
2016,-3.161429,29.37292
2016,24.820065,93.950239
2016,33.247688,44.441948
2016,33.537187,44.262089
2016,33.061567,44.354275
2016,33.314646,44.347351
2016,34.600033,43.683309
2016,36.356648,43.164
2016,0.170869,30.081746
2016,24.885285,87.002479
2016,35.098535,43.418528
2016,-4.818288,27.508714
2016,-0.757161,29.293177
2016,-2.989147,29.100792
2016,34.537741,69.163795
2016,19.253649,102.276569
2016,21.868788,88.18509
2016,10.491407,12.247309
2016,12.911032,74.856202
2016,14.660982,120.952436
2016,13.273964,24.381811
2016,7.674924,123.152963
2016,-3.454284,29.357249
2016,36.605197,64.872019
2016,33.367483,44.363961
2016,33.126536,44.684099
2016,33.079193,44.253085
2016,33.268129,44.344953
2016,33.367378,43.960359
2016,33.333333,44.330752
2016,33.345017,44.397841
2016,33.942375,42.489763
2016,31.71028,65.680099
2016,31.609232,65.631714
2016,-3.371857,29.392043
2016,-3.371857,29.392043
2016,31.523588,35.10634
2016,42.443597,46.549618
2016,42.443597,46.549618
2016,37.080825,41.215185
2016,37.080825,41.215185
2016,38.453699,40.651315
2016,24.820065,93.950239
2016,34.84451,71.13185
2016,34.872208,71.14729
2016,34.187971,36.412728
2016,37.970833,23.74712
2016,24.916361,67.092321
2016,36.82326,66.457106
2016,52.662898,-8.624965
2016,36.615072,3.987804
2016,55.864237,-4.251806
2016,0.664232,29.6201
2016,-7.975346,17.512407
2016,6.619215,100.947904
2016,40.43821,-3.657829
2016,12.998624,24.567474
2016,12.921007,24.318324
2016,7.924669,-72.444445
2016,15.482072,44.222742
2016,35.252465,71.526065
2016,33.268359,44.344861
2016,33.377044,44.702978
2016,34.059613,44.882057
2016,36.967715,67.056002
2016,36.967715,67.056002
2016,36.967715,67.056002
2016,34.535625,69.197132
2016,32.887112,13.191344
2016,32.959945,65.5246
2016,12.756197,44.892628
2016,12.756209,44.89262
2016,12.756211,44.892619
2016,12.799061,45.034995
2016,11.242402,14.1437
2016,33.397444,43.661136
2016,33.258006,44.27168
2016,35.775554,43.579444
2016,32.889604,44.347337
2016,24.458208,88.045112
2016,24.827877,92.791976
2016,37.842354,70.046287
2016,32.175856,66.517182
2016,4.156739,25.179884
2016,4.545186,25.864523
2016,-3.409668,29.377297
2016,11.821905,13.145604
2016,31.205275,16.58892
2016,35.03253,43.646459
2016,33.312541,44.361454
2016,33.044514,44.640292
2016,33.296585,44.081769
2016,33.199684,44.494389
2016,33.264063,44.331941
2016,33.229913,44.322513
2016,5.30555,120.125
2016,33.793476,42.441971
2016,33.792988,75.104807
2016,26.034764,85.35301
2016,34.109802,71.171071
2016,64.075055,24.531755
2016,34.863659,63.502358
2016,20.199012,81.075466
2016,-4.350042,15.253698
2016,3.83256,28.253924
2016,3.478242,28.991881
2016,3.073168,23.334919
2016,0.848694,29.813033
2016,6.536695,101.260179
2016,32.960365,65.507413
2016,32.960653,65.507755
2016,32.960653,65.507755
2016,32.960653,65.507755
2016,6.940622,124.551469
2016,31.51625,74.29032
2016,33.53725,44.262147
2016,36.356249,43.164024
2016,34.12226,69.138401
2016,31.741742,64.438084
2016,31.741748,64.43799
2016,-1.398765,28.815724
2016,33.387107,44.411118
2016,33.079163,44.253047
2016,33.283173,45.244658
2016,34.899807,43.80851
2016,34.924968,43.808521
2016,31.132051,33.803252
2016,33.908697,68.671641
2016,22.345856,91.833023
2016,2.090853,45.378492
2016,37.071161,41.213997
2016,37.071161,41.213997
2016,37.071161,41.213997
2016,14.117494,121.302239
2016,37.184742,67.709139
2016,54.463526,-6.334551
2016,54.463539,-6.334159
2016,29.035681,69.155092
2016,6.678535,101.304256
2016,11.838772,13.159087
2016,4.867777,5.898714
2016,10.299222,123.114941
2016,2.046538,45.318129
2016,6.573504,122.093866
2016,24.809394,93.924733
2016,32.371856,62.122751
2016,33.300451,44.453666
2016,33.251552,44.50779
2016,33.0547,44.352048
2016,33.079223,44.253048
2016,34.464459,69.119693
2016,31.664015,64.264722
2016,31.588303,64.364959
2016,32.020365,20.217235
2016,37.754104,39.317716
2016,-1.034735,41.497553
2016,6.669897,122.160271
2016,36.850379,66.138325
2016,37.077438,66.010981
2016,33.536283,44.262144
2016,33.370318,44.278702
2016,35.815163,68.478937
2016,33.736676,70.320684
2016,6.197652,8.230617
2016,31.145513,33.820815
2016,16.726386,120.393512
2016,6.553711,122.110009
2016,54.463526,-6.334551
2016,54.994257,-7.34047
2016,24.249827,94.300752
2016,24.250496,94.300364
2016,36.356648,43.164
2016,34.581274,69.123929
2016,37.028451,66.747647
2016,42.822856,47.660307
2016,41.833223,48.228373
2016,33.331348,44.412319
2016,36.788889,66.580278
2016,53.551151,9.984039
2016,15.851487,-2.782651
2016,33.59166,42.617213
2016,24.901631,67.041115
2016,39.906273,41.26695
2016,1.913091,44.552719
2016,21.323248,85.86556
2016,34.555349,69.207486
2016,35.589126,63.331509
2016,32.127954,62.803413
2016,20.419813,80.889462
2016,-3.37853,29.367766
2016,33.702297,69.369964
2016,6.200569,101.760631
2016,31.132156,33.803269
2016,11.023447,30.120241
2016,2.042264,45.298835
2016,35.798837,43.294972
2016,36.354548,43.164046
2016,31.211758,34.110444
2016,2.715599,44.511324
2016,2.041709,45.299675
2016,6.76371,101.294111
2016,6.868669,101.366
2016,6.866555,101.368491
2016,6.76371,101.294111
2016,6.76371,101.294111
2016,6.763168,101.294525
2016,6.670314,101.451101
2016,33.303832,44.515903
2016,33.251434,44.391936
2016,33.167495,44.554907
2016,33.423282,44.401679
2016,33.224631,44.43625
2016,32.106076,66.907863
2016,18.844024,81.383619
2016,18.532877,80.945955
2016,33.348442,43.798003
2016,33.345666,43.783661
2016,33.67859,43.466342
2016,33.902347,75.039577
2016,8.111787,125.128183
2016,2.33646,42.28199
2016,-1.034931,41.501889
2016,33.991221,71.44872
2016,8.37182,126.337345
2016,34.939945,8.566608
2016,13.313247,12.61588
2016,36.055166,67.453293
2016,35.25158,63.004419
2016,31.621569,65.722409
2016,30.238335,67.018352
2016,24.681794,93.945198
2016,39.10617,39.548259
2016,31.174142,33.96743
2016,32.874951,13.22091
2016,25.046308,93.927308
2016,33.435078,43.281197
2016,-2.585403,30.095511
2016,50.420631,30.549272
2016,42.691279,-71.438679
2016,35.887627,66.372684
2016,36.371098,69.358814
2016,37.924944,40.210856
2016,6.772537,47.427498
2016,4.479391,118.611545
2016,32.740833,70.713889
2016,6.76371,101.294111
2016,6.76371,101.294111
2016,6.869696,101.353193
2016,24.335382,93.683378
2016,24.335382,93.683378
2016,33.304971,44.489012
2016,33.20407,44.54279
2016,33.258237,44.271588
2016,33.297526,44.081773
2016,33.664259,44.373658
2016,35.502017,43.866628
2016,51.4982,31.28935
2016,35.774954,43.58102
2016,35.016809,43.445281
2016,34.080315,70.144896
2016,6.915043,125.156799
2016,4.728125,45.191724
2016,8.185452,122.964146
2016,-38.893953,-72.432467
2016,23.929379,84.640659
2016,7.901095,-77.51498
2016,36.502056,65.000862
2016,31.205275,16.58892
2016,31.20526,16.588924
2016,32.887196,13.191349
2016,5.341649,6.648996
2016,4.738487,6.860328
2016,24.704644,93.854069
2016,33.546289,44.413523
2016,23.176114,89.216468
2016,32.875772,13.253854
2016,31.20456,16.589369
2016,13.582964,44.016325
2016,24.336193,93.683316
2016,33.376776,44.702995
2016,33.205544,44.25701
2016,33.982013,42.594834
2016,33.982013,42.594834
2016,33.116711,44.565931
2016,33.546264,44.413551
2016,36.207593,43.19765
2016,37.069644,41.213997
2016,1.807682,44.69353
2016,33.908034,68.661263
2016,34.531324,61.345025
2016,33.374808,43.562134
2016,24.823602,93.911363
2016,35.995267,36.997612
2016,36.356963,43.163984
2016,35.063628,43.552502
2016,26.083409,91.816555
2016,30.777394,17.835703
2016,31.132093,33.803038
2016,51.240943,33.205052
2016,23.797436,86.431814
2016,24.650299,84.552312
2016,-38.770248,-72.586749
2016,-38.764244,-72.406216
2016,23.3441,85.309562
2016,28.428016,19.03665
2016,33.34568,44.465416
2016,33.299725,44.299999
2016,33.230339,44.385094
2016,33.189897,44.537901
2016,33.664327,44.373748
2016,37.193111,40.587036
2016,6.415871,101.348467
2016,33.079203,44.253182
2016,33.432793,43.385692
2016,36.356648,43.164
2016,10.982553,13.660629
2016,10.89787,13.378825
2016,-2.506451,28.843412
2016,32.270185,65.049613
2016,37.069644,41.213997
2016,24.14996,47.300525
2016,23.904998,86.193927
2016,19.008508,81.059588
2016,18.39136,81.658561
2016,2.338699,42.284094
2016,2.040903,45.331927
2016,33.289978,44.067653
2016,33.079112,44.253106
2016,33.511682,44.217287
2016,8.289271,125.027471
2016,7.680662,124.713887
2016,8.964095,124.895434
2016,8.80119,125.422184
2016,8.430669,125.012355
2016,8.01089,124.687128
2016,8.990476,125.295138
2016,6.409722,101.280414
2016,33.872917,74.894128
2016,33.277646,44.328471
2016,33.644634,42.826592
2016,7.208028,5.267617
2016,28.544652,68.220648
2016,35.960488,38.981709
2016,35.833066,38.747991
2016,32.874978,13.220919
2016,36.916325,66.305929
2016,32.884294,13.179692
2016,31.180054,16.553028
2016,30.782474,17.832248
2016,2.041022,45.336584
2016,2.046497,45.331098
2016,2.040587,45.323581
2016,2.033847,45.338282
2016,15.463611,45.322802
2016,54.641816,-6.744389
2016,42.914814,20.689747
2016,29.12145,78.621022
2016,18.794361,81.62575
2016,24.78247,93.922193
2016,-3.800749,29.440427
2016,32.107842,34.968416
2016,32.115542,35.25746
2016,8.045866,-73.081688
2016,33.711944,73.037576
2016,26.986397,14.411571
2016,12.956339,124.047199
2016,23.71095,90.405612
2016,36.98832,66.824211
2016,12.626188,101.374787
2016,11.010544,29.713051
2016,11.010428,29.712634
2016,5.581486,-76.651229
2016,-3.750737,29.41624
2016,30.495283,47.830043
2016,33.224519,44.436231
2016,33.304709,44.027464
2016,33.209462,44.475842
2016,30.652376,46.81062
2016,7.211856,124.245104
2016,6.248171,102.004207
2016,10.852754,13.550872
2016,29.183302,16.151542
2016,33.428553,44.345488
2016,33.402977,43.908484
2016,30.587858,20.340098
2016,33.649188,44.266655
2016,33.850129,42.549994
2016,34.600345,43.683367
2016,34.600345,43.683367
2016,35.298991,44.328469
2016,33.289978,44.067653
2016,35.324196,43.767049
2016,43.30456,44.988795
2016,34.532248,69.16682
2016,34.578028,70.595638
2016,2.040054,45.334242
2016,37.069644,41.213997
2016,37.078951,41.217922
2016,37.069644,41.213997
2016,38.456957,40.645886
2016,34.966092,69.564892
2016,25.985899,90.786828
2016,19.859451,81.148586
2016,24.965105,67.067288
2016,24.615983,94.007756
2016,24.823897,93.931776
2016,24.780654,93.967437
2016,30.927015,76.04518
2016,34.835763,72.443567
2016,34.219339,70.179676
2016,7.162217,124.215133
2016,34.367332,61.776616
2016,7.733993,124.316283
2016,35.29576,40.192755
2016,29.851396,31.275882
2016,30.164272,31.312978
2016,32.604451,70.913068
2016,10.638733,124.31092
2016,-4.267288,15.291947
2016,-4.267288,15.291947
2016,-4.267288,15.291947
2016,-4.267288,15.291947
2016,-4.267288,15.291947
2016,-4.267288,15.291947
2016,-4.267288,15.291947
2016,-4.267288,15.291947
2016,-4.267288,15.291947
2016,-4.267288,15.291947
2016,-4.267288,15.291947
2016,54.995674,-7.345719
2016,15.852703,-2.786315
2016,19.593249,81.6639
2016,11.010252,29.712516
2016,35.329652,40.135034
2016,35.330235,40.136106
2016,31.200244,16.574795
2016,21.882117,80.576791
2016,33.305071,44.488934
2016,33.254144,44.50559
2016,33.305071,44.488934
2016,33.423351,44.401721
2016,6.291717,101.716101
2016,6.376103,101.508382
2016,6.312121,101.360649
2016,13.698968,13.307918
2016,35.006076,68.864629
2016,4.52115,7.328147
2016,29.364293,67.813909
2016,33.061763,44.354149
2016,33.370195,44.278715
2016,33.308735,68.912052
2016,2.03448,45.338538
2016,4.566373,46.658806
2016,2.036313,45.317213
2016,33.611455,36.75523
2016,33.422901,36.685071
2016,37.2487,42.4713
2016,37.065953,37.37811
2016,36.03564,68.644876
2016,34.526387,74.256614
2016,24.509822,44.392777
2016,25.567169,90.525782
2016,36.256264,37.088087
2016,22.127865,82.993434
2016,19.59336,81.663485
2016,38.49928,43.373208
2016,38.49928,43.373208
2016,38.500222,43.371102
2016,39.029563,43.357775
2016,37.065358,37.379271
2016,33.344884,44.397795
2016,33.229858,44.322466
2016,33.126682,44.689359
2016,33.26784,44.344813
2016,33.368101,44.363872
2016,33.344344,43.781205
2016,35.826817,43.389911
2016,,
2016,31.16754,16.571126
2016,31.059587,16.65922
2016,33.314009,44.506622
2016,37.850055,40.668688
2016,33.297391,68.495416
2016,31.628871,65.737175
2016,13.574698,44.010392
2016,13.57836,44.018173
2016,13.693602,44.342472
2016,23.70915,90.41195
2016,31.131406,33.771926
2016,8.446004,-73.287604
2016,18.141779,82.686789
2016,24.031944,85.277222
2016,6.704711,125.212211
2016,34.590304,69.760622
2016,24.746989,67.925536
2016,6.996351,124.464966
2016,34.165506,70.621883
2016,34.305077,68.855771
2016,36.74498,66.721979
2016,36.950639,65.927543
2016,17.629363,120.938496
2016,20.279055,80.992169
2016,29.545467,66.045371
2016,33.549167,68.415096
2016,34.171831,70.621679
2016,32.927129,66.141526
2016,32.445661,62.144461
2016,32.264539,68.524715
2016,12.592344,121.092207
2016,10.809591,28.60882
2016,18.463928,82.543239
2016,25.05455,83.677393
2016,33.380814,70.323762
2016,34.050493,71.606066
2016,2.032623,45.340417
2016,2.029944,45.317805
2016,33.546264,44.413551
2016,33.224519,44.436231
2016,33.289978,44.067653
2016,33.349175,44.339221
2016,33.376952,44.70296
2016,33.258206,44.271585
2016,33.402877,43.90854
2016,35.242578,44.273956
2016,-3.346052,29.392164
2016,36.717797,37.114617
2016,36.717797,37.114617
2016,33.30666,62.136473
2016,36.970399,68.568414
2016,31.262027,34.245617
2016,31.160338,33.956005
2016,48.030324,38.76499
2016,48.574041,39.307815
2016,6.563022,101.220848
2016,34.968136,71.273658
2016,11.056929,11.930298
2016,11.057306,11.93367
2016,36.725916,68.86571
2016,33.642046,36.690448
2016,4.483825,45.345751
2016,24.19173,86.299815
2016,36.235995,37.151724
2016,13.206952,79.098569
2016,11.833081,13.150542
2016,11.834906,13.154668
2016,2.140614,45.119516
2016,33.664355,44.373748
2016,33.229856,44.386154
2016,33.30728,44.323778
2016,33.268028,44.345017
2016,33.419706,43.304082
2016,33.950143,44.983201
2016,6.845238,101.181615
2016,6.77978,101.142649
2016,34.193146,70.03146
2016,32.754659,62.586968
2016,34.381467,61.791014
2016,18.197464,80.898398
2016,36.266294,68.022289
2016,50.4501,30.5234
2016,22.192452,87.723704
2016,24.958198,67.0688
2016,33.786995,75.099436
2016,6.257533,101.251154
2016,48.016084,37.80293
2016,31.577206,34.527009
2016,32.82896,70.808747
2016,8.169375,77.264315
2016,30.467413,33.782688
2016,4.660853,46.83972
2016,33.464419,44.153634
2016,33.39199,44.40398
2016,33.254144,44.50559
2016,33.189897,44.537901
2016,33.205544,44.25701
2016,33.333366,44.330752
2016,33.289978,44.067653
2016,33.402957,43.908453
2016,35.739753,43.308002
2016,35.744444,43.367495
2016,35.631498,43.631421
2016,35.064348,43.549869
2016,33.752749,44.632672
2016,34.516104,69.177927
2016,34.835763,72.443567
2016,2.043679,45.35041
2016,35.401174,44.097525
2016,35.3875,44.175278
2016,34.533753,43.483738
2016,13.52192,46.711593
2016,30.104914,66.977685
2016,33.460221,43.474097
2016,30.49777,47.8272
2016,34.296415,70.214648
2016,41.069529,28.995027
2016,-11.840746,-74.724871
2016,-11.892272,-73.907497
2016,33.32197,62.280336
2016,62.63227,17.940871
2016,55.605581,12.981193
2016,-33.924553,18.426685
2016,8.446729,124.631033
2016,4.659487,6.34708
2016,6.473787,122.163853
2016,37.36496,40.267802
2016,19.595851,81.663777
2016,31.820417,64.590056
2016,-19.796382,34.884487
2016,-5.824046,-46.16072
2016,33.31262,44.36149
2016,34.810787,72.439361
2016,33.42335,44.401715
2016,33.664327,44.373748
2016,33.321776,44.486482
2016,33.370184,44.278702
2016,33.64352,42.825366
2016,33.64352,42.825366
2016,35.242082,44.273913
2016,35.827129,43.389077
2016,37.066897,37.36742
2016,33.642005,42.822728
2016,34.226852,70.193208
2016,34.296504,70.214648
2016,35.239742,44.206032
2016,36.68253,69.115468
2016,33.079208,44.253202
2016,12.865287,44.971357
2016,15.426631,45.07939
2016,13.585877,43.995817
2016,13.60295,44.009496
2016,38.42248,43.241642
2016,38.504662,43.375732
2016,6.077091,101.297985
2016,0.99515,40.96147
2016,37.459008,69.52284
2016,8.815466,76.668576
2016,24.817011,93.936844
2016,15.842942,120.637421
2016,31.543301,34.494666
2016,23.854371,85.442502
2016,-17.593611,33.266667
2016,15.443308,45.025316
2016,15.451382,45.019772
2016,15.451382,45.019772
2016,18.813346,82.712303
2016,6.909565,100.740085
2016,44.747677,43.436556
2016,33.254737,44.505435
2016,33.339698,43.666421
2016,34.072219,44.291382
2016,34.414277,70.34224
2016,30.965163,66.439375
2016,34.474911,69.279717
2016,32.823003,70.782264
2016,2.033529,45.338013
2016,38.411648,40.39598
2016,36.717797,37.114617
2016,33.323022,44.275208
2016,33.312728,44.361492
2016,33.254272,44.605568
2016,36.356097,43.163983
2016,34.165747,43.905509
2016,33.079203,44.253182
2016,33.224519,44.436231
2016,21.813465,80.182971
2016,-3.450773,30.509511
2016,26.378511,87.291748
2016,-38.387578,-71.933745
2016,21.20608,83.565896
2016,38.501209,43.372979
2016,23.704919,87.079049
2016,30.165686,67.00178
2016,7.366802,11.486979
2016,7.853245,10.963507
2016,7.366638,11.486789
2016,24.743517,93.417638
2016,36.211306,69.140528
2016,25.932948,88.852478
2016,33.546264,44.413551
2016,33.373969,44.536073
2016,33.34568,44.465416
2016,33.336684,44.408745
2016,35.739753,43.308002
2016,34.670289,70.210472
2016,27.340505,66.370608
2016,34.794618,72.36441
2016,27.76001,67.16785
2016,34.870241,71.218075
2016,34.739405,71.116656
2016,35.10221,71.213231
2016,14.799334,45.719057
2016,13.582964,44.016325
2016,12.806847,45.03646
2016,31.1968,16.581837
2016,3.92796,41.874054
2016,31.664415,14.654513
2016,36.716477,37.114661
2016,30.727223,18.215196
2016,32.107608,20.076064
2016,5.38528,100.392677
2016,33.541667,35.391389
2016,33.194579,68.101666
2016,27.340505,66.370608
2016,37.340498,40.821932
2016,33.625542,73.062013
2016,33.803649,68.945678
2016,33.812021,68.939348
2016,20.255712,0.987933
2016,6.73058,124.788544
2016,7.058128,124.616189
2016,37.518974,42.453714
2016,-37.833104,-73.390223
2016,8.460868,123.202257
2016,13.474859,25.395805
2016,6.663711,122.153789
2016,36.202105,37.13426
2016,32.884192,13.177851
2016,32.888449,13.170206
2016,-18.683267,34.066665
2016,33.229856,44.386154
2016,33.314005,44.506601
2016,33.300835,44.453579
2016,33.312806,44.361488
2016,33.431283,43.388434
2016,36.356963,43.163984
2016,35.316572,43.766891
2016,35.298991,44.328469
2016,36.852255,65.068203
2016,2.141958,45.11642
2016,31.987783,14.57524
2016,15.649785,44.56722
2016,14.735377,46.527424
2016,24.814834,93.94976
2016,15.449164,44.291123
2016,6.497694,101.392295
2016,4.095271,30.677505
2016,-3.340352,29.311337
2016,16.543576,121.849185
2016,37.004654,70.871803
2016,6.835083,124.182884
2016,10.595497,122.110036
2016,12.066239,124.601141
2016,34.90481,63.550698
2016,32.761628,22.242376
2016,30.182971,66.998734
2016,31.160338,33.956005
2016,34.351349,68.238534
2016,35.22199,71.367622
2016,15.940315,48.791904
2016,33.471712,36.301309
2016,33.471712,36.301309
2016,33.471712,36.301309
2016,36.362005,43.146387
2016,31.63661,14.67643
2016,15.449164,44.291123
2016,-18.68709,34.072494
2016,43.159693,13.720233
2016,32.02953,20.159519
2016,3.92882,41.874202
2016,32.750701,22.654775
2016,31.206297,16.574961
2016,31.039105,15.681658
2016,32.116819,20.05688
2016,32.105692,20.079286
2016,31.044393,46.266581
2016,33.205821,44.257424
2016,33.245605,44.372184
2016,33.061763,44.354149
2016,33.349175,44.339221
2016,35.376865,44.186796
2016,35.387592,44.175423
2016,32.055938,20.135432
2016,18.985771,80.987298
2016,32.686649,62.734285
2016,32.753671,62.58843
2016,31.621976,35.13869
2016,-34.034498,18.55819
